site_code,config_id,antenna_id,node,start_date,end_date,site_type,site_name,antenna_group,site_description,site_type_name,rkm,rkm_total,latitude,longitude
30M,100,02,30MB0,2016-04-01T00:00:00Z,NA,INT,Thirtymile Crk John Day Basin,Downstream Array,"This site is located at rkm 0.5 on Thirtymile Creek (30ML2C), a tributarty to the John Day River.  The 30M array consists of two 20 ft BioLite antennas which are spaced up and downstream by 10 m to provide directionality of detection.  The antennas are driven by IS1001 ACNs, which are daisy-chained from one port of an IS1001-MC.  The 30M array is powered by a bank of 6 solar panels tied to 4 250ah batteries (connected in series and parallel).  The 30M array is manually downloaded at least monthly during the migration season (October to May), and at least every other month during June to September.",Instream Remote Detection System,351.134.001,486,45.162073,-120.465021
3D1,100,10,3D1,2013-03-27T00:00:00Z,2017-03-07T00:00:00Z,INT,Top of 3D Side Channel,Pass Through Antenna,This is a single pass through antenna near the top of the 3D side channel to the Entiat River. The site is located on Entiat River at river kilometer 42.7. The antenna spans across the width of the channel. The site equipment used to decode full duplex tags is an Allflex reader board and data is stored on an Acumen data logger. A half-duplex timer tag is strapped to the antenna itself. Antenna ID is 10. Timer tags are activated and set to 31 minute intervals. The antenna is configured in a pass through position and anchored with 2 t-posts into the substrate. Site was decomissioned in March 2017,Instream Remote Detection System,778.043,821,47.8921,-120.4502
3D2,100,11,3D2,2013-03-27T00:00:00Z,2017-01-03T00:00:00Z,INT,Middle-1 of 3D Side Channel,Pass Through Antenna,"This is a single pass through antenna near the bottom of the 3D side channel, before its convergence with Brennegan Creek, to the Entiat River. The site is located on Entiat River at river kilometer 42.7. The antenna spans across the width of the channel. The site equipment used to decode full duplex tags is an Allflex reader board and data is stored on an Acumen data logger. A half-duplex timer tag is strapped to the antenna itself. Antenna ID is 11. Timer tags are activated and set to 31 minute intervals. The antenna is configured in a pass through position and anchored with 2 t-posts into the substrate. Site was decomissioned in January 2017",Instream Remote Detection System,778.043,821,47.89186,-120.448
3D3,100,12,3D3,2013-03-27T00:00:00Z,2017-01-06T00:00:00Z,INT,Middle-2 of 3D Side Channel,Pass Through Antenna,"This is a single pass through antenna near the bottom of the 3D side channel to the Entiat River, at its convergence with Brennegan Creek. The site is located on Entiat River at river kilometer 42.7. The antenna spans across the width of the channel. The site equipment used to decode full duplex tags is an Allflex reader board and data is stored on an Acumen data logger. A half-duplex timer tag is strapped to the antenna itself. Antenna ID is 12. Timer tags are activated and set to 31 minute intervals. The antenna is configured in a pass through position and anchored with 2 t-posts into the substrate. Site was decomissioned in January 2017",Instream Remote Detection System,778.043,821,47.89192,-120.4477
3D4,100,13,3D4,2013-03-27T00:00:00Z,2017-01-13T00:00:00Z,INT,Bottom of 3D Side Channel,Pass Through Antenna,"This is a single pass through antenna near the bottom of Brennegan Creek and 3D side channel to the Entiat River, at its convergence with the Entiat River. The site is located on Entiat River at river kilometer 42.7. The antenna spans across the width of the channel. The site equipment used to decode full duplex tags is an Allflex reader board and data is stored on an Acumen data logger. A half-duplex timer tag is strapped to the antenna itself. Antenna ID is 13. Timer tags are activated and set to 31 minute intervals. The antenna is configured in a pass through position and anchored with 2 t-posts into the substrate. Site was decomissioned in December 2016",Instream Remote Detection System,778.043,821,47.89043,-120.4475
85M,100,F1,85MA0,2011-03-20T00:00:00Z,NA,INT,Eightmile Ck at Fivemile Ck,Upstream Fivemile Ck,"INSTREAM DETECTION ARRAY AT THE CONFLUENCE OF EIGHTMILE CREEK AND FIVEMILE CREEK, CONSISTING OF A FS1001M MULTIPLEXING TRANCEIVER, CELL MODEM, AND SIX ANTENNAS. THE ANTENNA CONFIGURATION CONSISTS OF THREE ANTENNAS IN EACH CREEK. EACH ANTENNA SPANS THE CREEK WITHIN THE NORMAL HIGH WATER MARK AND IS SECURED TO THE SUBSTRATE FOR PASS-OVER DETECTION. SITE IS SOLAR-POWERED AND OPERATES YEAR-ROUND. SITE IS ON PRIVATE LAND. Site removed December 2018.",Instream Remote Detection System,309.004.002,315,45.593295,-121.080635
85M,100,F2,85MA0,2011-03-20T00:00:00Z,NA,INT,Eightmile Ck at Fivemile Ck,Middle Fivemile Ck,"INSTREAM DETECTION ARRAY AT THE CONFLUENCE OF EIGHTMILE CREEK AND FIVEMILE CREEK, CONSISTING OF A FS1001M MULTIPLEXING TRANCEIVER, CELL MODEM, AND SIX ANTENNAS. THE ANTENNA CONFIGURATION CONSISTS OF THREE ANTENNAS IN EACH CREEK. EACH ANTENNA SPANS THE CREEK WITHIN THE NORMAL HIGH WATER MARK AND IS SECURED TO THE SUBSTRATE FOR PASS-OVER DETECTION. SITE IS SOLAR-POWERED AND OPERATES YEAR-ROUND. SITE IS ON PRIVATE LAND. Site removed December 2018.",Instream Remote Detection System,309.004.002,315,45.593295,-121.080635
85M,100,F3,85MB0,2011-03-20T00:00:00Z,NA,INT,Eightmile Ck at Fivemile Ck,Downstream Fivemile Ck,"INSTREAM DETECTION ARRAY AT THE CONFLUENCE OF EIGHTMILE CREEK AND FIVEMILE CREEK, CONSISTING OF A FS1001M MULTIPLEXING TRANCEIVER, CELL MODEM, AND SIX ANTENNAS. THE ANTENNA CONFIGURATION CONSISTS OF THREE ANTENNAS IN EACH CREEK. EACH ANTENNA SPANS THE CREEK WITHIN THE NORMAL HIGH WATER MARK AND IS SECURED TO THE SUBSTRATE FOR PASS-OVER DETECTION. SITE IS SOLAR-POWERED AND OPERATES YEAR-ROUND. SITE IS ON PRIVATE LAND. Site removed December 2018.",Instream Remote Detection System,309.004.002,315,45.593295,-121.080635
85M,100,F4,85MA0,2011-03-20T00:00:00Z,NA,INT,Eightmile Ck at Fivemile Ck,Upstream Eightmile Ck,"INSTREAM DETECTION ARRAY AT THE CONFLUENCE OF EIGHTMILE CREEK AND FIVEMILE CREEK, CONSISTING OF A FS1001M MULTIPLEXING TRANCEIVER, CELL MODEM, AND SIX ANTENNAS. THE ANTENNA CONFIGURATION CONSISTS OF THREE ANTENNAS IN EACH CREEK. EACH ANTENNA SPANS THE CREEK WITHIN THE NORMAL HIGH WATER MARK AND IS SECURED TO THE SUBSTRATE FOR PASS-OVER DETECTION. SITE IS SOLAR-POWERED AND OPERATES YEAR-ROUND. SITE IS ON PRIVATE LAND. Site removed December 2018.",Instream Remote Detection System,309.004.002,315,45.593295,-121.080635
85M,100,F5,85MA0,2011-03-20T00:00:00Z,NA,INT,Eightmile Ck at Fivemile Ck,Middle Eightmile Ck,"INSTREAM DETECTION ARRAY AT THE CONFLUENCE OF EIGHTMILE CREEK AND FIVEMILE CREEK, CONSISTING OF A FS1001M MULTIPLEXING TRANCEIVER, CELL MODEM, AND SIX ANTENNAS. THE ANTENNA CONFIGURATION CONSISTS OF THREE ANTENNAS IN EACH CREEK. EACH ANTENNA SPANS THE CREEK WITHIN THE NORMAL HIGH WATER MARK AND IS SECURED TO THE SUBSTRATE FOR PASS-OVER DETECTION. SITE IS SOLAR-POWERED AND OPERATES YEAR-ROUND. SITE IS ON PRIVATE LAND. Site removed December 2018.",Instream Remote Detection System,309.004.002,315,45.593295,-121.080635
85M,100,F6,85MB0,2011-03-20T00:00:00Z,NA,INT,Eightmile Ck at Fivemile Ck,Downstream Eightmile Ck,"INSTREAM DETECTION ARRAY AT THE CONFLUENCE OF EIGHTMILE CREEK AND FIVEMILE CREEK, CONSISTING OF A FS1001M MULTIPLEXING TRANCEIVER, CELL MODEM, AND SIX ANTENNAS. THE ANTENNA CONFIGURATION CONSISTS OF THREE ANTENNAS IN EACH CREEK. EACH ANTENNA SPANS THE CREEK WITHIN THE NORMAL HIGH WATER MARK AND IS SECURED TO THE SUBSTRATE FOR PASS-OVER DETECTION. SITE IS SOLAR-POWERED AND OPERATES YEAR-ROUND. SITE IS ON PRIVATE LAND. Site removed December 2018.",Instream Remote Detection System,309.004.002,315,45.593295,-121.080635
AB1,100,A1,AB1B0,2001-09-24T14:29:53Z,2003-09-24T15:00:00Z,INT,Abernathy Creek FWS Tech Cntr.,RIGHT,Bridge over Abernathy Creek (WA.) at Abernathy Fish Technology Center (AFTC) Site is no longer active.,Instream Remote Detection System,087.005,92,46.22635,-123.147773
AB1,100,A2,AB1B0,2001-09-24T14:29:53Z,2003-09-24T15:00:00Z,INT,Abernathy Creek FWS Tech Cntr.,CENTER,Bridge over Abernathy Creek (WA.) at Abernathy Fish Technology Center (AFTC) Site is no longer active.,Instream Remote Detection System,087.005,92,46.22635,-123.147773
AB1,100,A3,AB1B0,2001-09-24T14:29:53Z,2003-09-24T15:00:00Z,INT,Abernathy Creek FWS Tech Cntr.,LEFT,Bridge over Abernathy Creek (WA.) at Abernathy Fish Technology Center (AFTC) Site is no longer active.,Instream Remote Detection System,087.005,92,46.22635,-123.147773
AB1,110,01,AB1B0,2003-09-24T15:00:00Z,2011-04-12T15:30:00Z,INT,Abernathy Creek FWS Tech Cntr.,RIGHT,Bridge over Abernathy Creek (WA.) at Abernathy Fish Technology Center (AFTC) Site is no longer active.,Instream Remote Detection System,087.005,92,46.22635,-123.147773
AB1,110,02,AB1B0,2003-09-24T15:00:00Z,2011-04-12T15:30:00Z,INT,Abernathy Creek FWS Tech Cntr.,CENTER,Bridge over Abernathy Creek (WA.) at Abernathy Fish Technology Center (AFTC) Site is no longer active.,Instream Remote Detection System,087.005,92,46.22635,-123.147773
AB1,110,03,AB1B0,2003-09-24T15:00:00Z,2011-04-12T15:30:00Z,INT,Abernathy Creek FWS Tech Cntr.,LEFT,Bridge over Abernathy Creek (WA.) at Abernathy Fish Technology Center (AFTC) Site is no longer active.,Instream Remote Detection System,087.005,92,46.22635,-123.147773
AB1,120,F1,AB1A0,2011-04-12T15:30:00Z,2015-04-09T00:00:00Z,INT,Abernathy Creek FWS Tech Cntr.,UPPER INSTREAM ARRAY,Bridge over Abernathy Creek (WA.) at Abernathy Fish Technology Center (AFTC) Site is no longer active.,Instream Remote Detection System,087.005,92,46.22635,-123.147773
AB1,120,F2,AB1A0,2011-04-12T15:30:00Z,2015-04-09T00:00:00Z,INT,Abernathy Creek FWS Tech Cntr.,UPPER INSTREAM ARRAY,Bridge over Abernathy Creek (WA.) at Abernathy Fish Technology Center (AFTC) Site is no longer active.,Instream Remote Detection System,087.005,92,46.22635,-123.147773
AB1,120,F3,AB1A0,2011-04-12T15:30:00Z,2015-04-09T00:00:00Z,INT,Abernathy Creek FWS Tech Cntr.,UPPER INSTREAM ARRAY,Bridge over Abernathy Creek (WA.) at Abernathy Fish Technology Center (AFTC) Site is no longer active.,Instream Remote Detection System,087.005,92,46.22635,-123.147773
AB1,120,F4,AB1B0,2011-04-12T15:30:00Z,2015-04-09T00:00:00Z,INT,Abernathy Creek FWS Tech Cntr.,LOWER INSTREAM ARRAY,Bridge over Abernathy Creek (WA.) at Abernathy Fish Technology Center (AFTC) Site is no longer active.,Instream Remote Detection System,087.005,92,46.22635,-123.147773
AB1,120,F5,AB1B0,2011-04-12T15:30:00Z,2015-04-09T00:00:00Z,INT,Abernathy Creek FWS Tech Cntr.,LOWER INSTREAM ARRAY,Bridge over Abernathy Creek (WA.) at Abernathy Fish Technology Center (AFTC) Site is no longer active.,Instream Remote Detection System,087.005,92,46.22635,-123.147773
AB1,120,F6,AB1B0,2011-04-12T15:30:00Z,2015-04-09T00:00:00Z,INT,Abernathy Creek FWS Tech Cntr.,LOWER INSTREAM ARRAY,Bridge over Abernathy Creek (WA.) at Abernathy Fish Technology Center (AFTC) Site is no longer active.,Instream Remote Detection System,087.005,92,46.22635,-123.147773
AB1,130,01,AB1A0,2015-04-09T00:00:00Z,2015-11-18T00:00:00Z,INT,Abernathy Creek FWS Tech Cntr.,Upper Instream Array,Bridge over Abernathy Creek (WA.) at Abernathy Fish Technology Center (AFTC) Site is no longer active.,Instream Remote Detection System,087.005,92,46.22635,-123.147773
AB1,130,02,AB1B0,2015-04-09T00:00:00Z,2015-11-18T00:00:00Z,INT,Abernathy Creek FWS Tech Cntr.,Lower Instream Array,Bridge over Abernathy Creek (WA.) at Abernathy Fish Technology Center (AFTC) Site is no longer active.,Instream Remote Detection System,087.005,92,46.22635,-123.147773
AB1,140,01,AB1A0,2016-04-27T00:00:00Z,2017-05-05T00:00:00Z,INT,Abernathy Creek FWS Tech Cntr.,Upper Instream Array,Bridge over Abernathy Creek (WA.) at Abernathy Fish Technology Center (AFTC) Site is no longer active.,Instream Remote Detection System,087.005,92,46.22635,-123.147773
AB1,140,02,AB1A0,2016-04-27T00:00:00Z,2017-05-05T00:00:00Z,INT,Abernathy Creek FWS Tech Cntr.,Upper Instream Array,Bridge over Abernathy Creek (WA.) at Abernathy Fish Technology Center (AFTC) Site is no longer active.,Instream Remote Detection System,087.005,92,46.22635,-123.147773
AB1,140,03,AB1B0,2016-04-27T00:00:00Z,2017-05-05T00:00:00Z,INT,Abernathy Creek FWS Tech Cntr.,Lower Instream Array,Bridge over Abernathy Creek (WA.) at Abernathy Fish Technology Center (AFTC) Site is no longer active.,Instream Remote Detection System,087.005,92,46.22635,-123.147773
AB1,140,04,AB1B0,2016-04-27T00:00:00Z,2017-05-05T00:00:00Z,INT,Abernathy Creek FWS Tech Cntr.,Lower Instream Array,Bridge over Abernathy Creek (WA.) at Abernathy Fish Technology Center (AFTC) Site is no longer active.,Instream Remote Detection System,087.005,92,46.22635,-123.147773
AB2,100,B1,AB2,2001-09-24T14:29:57Z,2006-11-06T00:00:00Z,INT,Abernathy Creek Farmers Bridge,RIGHT,"Private bridge over Abernathy Creek (WA.) at rkm 3, 1.5 km downstream from Abernathy FTC",Instream Remote Detection System,087.003,90,46.212653,-123.147325
AB2,100,B2,AB2,2001-09-24T14:29:57Z,2006-11-06T00:00:00Z,INT,Abernathy Creek Farmers Bridge,LEFT,"Private bridge over Abernathy Creek (WA.) at rkm 3, 1.5 km downstream from Abernathy FTC",Instream Remote Detection System,087.003,90,46.212653,-123.147325
AB3,100,01,AB3,2009-04-01T00:00:00Z,2011-04-12T16:30:00Z,INT,Lower Abernathy Creek,IN-STREAM ARRAY,The PIT tag interrogation antennas are installed in parallel as a passover array located in the thalweg of the floodplain at Abernathy Creek (WA.) rkm 1. Coverage of the creek is 100% at baseflow but will decrease during floods or large freshets. Site is no longer active.,Instream Remote Detection System,087.001,88,46.194136,-123.166929
AB3,100,02,AB3,2009-04-01T00:00:00Z,2011-04-12T16:30:00Z,INT,Lower Abernathy Creek,IN-STREAM ARRAY,The PIT tag interrogation antennas are installed in parallel as a passover array located in the thalweg of the floodplain at Abernathy Creek (WA.) rkm 1. Coverage of the creek is 100% at baseflow but will decrease during floods or large freshets. Site is no longer active.,Instream Remote Detection System,087.001,88,46.194136,-123.166929
AB3,100,03,AB3,2009-04-01T00:00:00Z,2011-04-12T16:30:00Z,INT,Lower Abernathy Creek,IN-STREAM ARRAY,The PIT tag interrogation antennas are installed in parallel as a passover array located in the thalweg of the floodplain at Abernathy Creek (WA.) rkm 1. Coverage of the creek is 100% at baseflow but will decrease during floods or large freshets. Site is no longer active.,Instream Remote Detection System,087.001,88,46.194136,-123.166929
AB3,110,F1,AB3,2011-04-12T16:30:00Z,2019-07-02T00:00:00Z,INT,Lower Abernathy Creek,IN-STREAM ARRAY,The PIT tag interrogation antennas are installed in parallel as a passover array located in the thalweg of the floodplain at Abernathy Creek (WA.) rkm 1. Coverage of the creek is 100% at baseflow but will decrease during floods or large freshets. Site is no longer active.,Instream Remote Detection System,087.001,88,46.194136,-123.166929
AB3,110,F2,AB3,2011-04-12T16:30:00Z,2019-07-02T00:00:00Z,INT,Lower Abernathy Creek,IN-STREAM ARRAY,The PIT tag interrogation antennas are installed in parallel as a passover array located in the thalweg of the floodplain at Abernathy Creek (WA.) rkm 1. Coverage of the creek is 100% at baseflow but will decrease during floods or large freshets. Site is no longer active.,Instream Remote Detection System,087.001,88,46.194136,-123.166929
AB3,110,F3,AB3,2011-04-12T16:30:00Z,2019-07-02T00:00:00Z,INT,Lower Abernathy Creek,IN-STREAM ARRAY,The PIT tag interrogation antennas are installed in parallel as a passover array located in the thalweg of the floodplain at Abernathy Creek (WA.) rkm 1. Coverage of the creek is 100% at baseflow but will decrease during floods or large freshets. Site is no longer active.,Instream Remote Detection System,087.001,88,46.194136,-123.166929
AB3,110,F4,AB3,2011-04-12T16:30:00Z,2019-07-02T00:00:00Z,INT,Lower Abernathy Creek,IN-STREAM ARRAY,The PIT tag interrogation antennas are installed in parallel as a passover array located in the thalweg of the floodplain at Abernathy Creek (WA.) rkm 1. Coverage of the creek is 100% at baseflow but will decrease during floods or large freshets. Site is no longer active.,Instream Remote Detection System,087.001,88,46.194136,-123.166929
AB4,100,F1,AB4,2005-04-13T00:00:00Z,2019-04-03T00:00:00Z,INT,Abernathy Creek Hatch Channel,EXIT ARRAY,An array of two antennas is located in the hatchery release channel on Abernathy Creek at the USFWS Abernathy Fish Technology Center. Site is no longer active.,Monitored Fish Release,087.005,92,46.22634,-123.14889
AB4,100,F2,AB4,2005-04-13T00:00:00Z,2019-04-03T00:00:00Z,INT,Abernathy Creek Hatch Channel,EXIT ARRAY,An array of two antennas is located in the hatchery release channel on Abernathy Creek at the USFWS Abernathy Fish Technology Center. Site is no longer active.,Monitored Fish Release,087.005,92,46.22634,-123.14889
ACB,100,01,ACBB0,2009-07-30T00:00:00Z,2017-09-15T00:00:00Z,INT,Asotin Cr. at Cloverland Brdg.,5-ANTENNA PARALLEL ARRAY,"ACB is a permanent instream PIT tag interrogation site located near Cloverland Bridge (RKM 4.5) on Asotin Creek, a tributary of the Snake River. As of 10/23/2018 all previous components present at ACB have been replaced and upgraded. The site consists of 2 rows of antennas with each row containing one 20-foot and one 10-foot HDPE antenna, installed in flat-plate configuration. Each antenna is powered by a Biomark IS1001 (ACN) and the ACNs are connected to a Biomark IS1001-MTS master controller. The antennas were built and installed by WDFW. The site is connected to grid power to charge the battery bank powering the detection system. A cellular modem is installed on site to provide remote communication and allow for automated data collection, however, only manual data collection from the IS1001-MTS will occur at ACB until further notice. Prior to the upgrade, the site consisted of three antennas powered by an FS1001M.",Instream Remote Detection System,522.234.005,761,46.325584,-117.108679
ACB,100,02,ACBB0,2009-07-30T00:00:00Z,2017-09-15T00:00:00Z,INT,Asotin Cr. at Cloverland Brdg.,5-ANTENNA PARALLEL ARRAY,"ACB is a permanent instream PIT tag interrogation site located near Cloverland Bridge (RKM 4.5) on Asotin Creek, a tributary of the Snake River. As of 10/23/2018 all previous components present at ACB have been replaced and upgraded. The site consists of 2 rows of antennas with each row containing one 20-foot and one 10-foot HDPE antenna, installed in flat-plate configuration. Each antenna is powered by a Biomark IS1001 (ACN) and the ACNs are connected to a Biomark IS1001-MTS master controller. The antennas were built and installed by WDFW. The site is connected to grid power to charge the battery bank powering the detection system. A cellular modem is installed on site to provide remote communication and allow for automated data collection, however, only manual data collection from the IS1001-MTS will occur at ACB until further notice. Prior to the upgrade, the site consisted of three antennas powered by an FS1001M.",Instream Remote Detection System,522.234.005,761,46.325584,-117.108679
